-9.867,1.084,-7.971,-0.878,2.347,-2.156,-8.038,-5.386
-3.984,8.189,6.967,4.522,-0.326,6.834,-3.979,-8.231
0.460,3.495,-8.382,-4.269,-0.377,-9.537,-9.536,-8.423
0.480,-8.169,-1.790,7.846,-4.279,-3.293,-2.451,4.737
-1.514,2.493,-7.291,-6.354,0.499,-8.181,-8.313,-6.428
-6.720,1.290,-9.843,-2.585,3.714,-2.628,-7.042,-7.305
-4.687,8.398,5.235,10.254,-5.420,-8.404,8.459,-9.484
-9.826,0.973,-8.137,-0.754,3.738,0.058,-9.990,-6.106
-5.692,0.143,-4.779,-2.462,-10.302,1.953,4.010,-1.447
-1.014,-8.534,-2.389,8.647,-4.043,-4.038,-3.716,6.755
0.707,-5.414,-3.351,9.703,-4.964,-6.162,5.344,-1.037
-3.586,7.757,8.199,6.206,-0.491,6.669,-5.795,-8.616
-5.894,-0.449,-3.455,-3.222,-8.665,2.558,3.684,-1.547
-8.141,-1.414,-3.287,-6.111,-9.213,2.833,2.891,-2.901
-1.852,3.639,-8.272,-4.387,-0.102,-9.858,-8.713,-7.508
-5.306,9.025,5.368,10.394,-6.904,-7.221,9.475,-7.860
-6.055,-0.413,-4.505,-3.588,-8.880,1.758,4.065,-1.413
-1.612,-7.294,-4.607,8.164,-2.996,-4.864,-2.649,6.928
-0.639,-8.841,-2.756,8.303,-5.018,-3.125,-0.694,4.802
-4.826,11.490,4.726,11.143,-6.567,-6.180,8.087,-8.501
-3.805,8.488,5.623,4.361,-0.304,6.259,-3.666,-7.739
-1.305,-10.214,-3.889,8.972,-3.786,-5.274,-1.520,8.984
-9.325,3.111,-8.474,-2.374,3.646,-2.446,-9.824,-6.257
-2.471,9.222,7.204,5.841,-1.824,6.611,-5.637,-9.524
-8.035,1.042,-6.629,-1.633,4.136,-2.890,-11.447,-5.788
-4.348,9.281,6.344,8.062,-5.666,-8.597,7.957,-9.832
-8.481,0.794,-8.778,-0.664,2.047,-2.432,-10.644,-6.882
-1.204,-8.939,-3.699,7.607,-6.528,-4.508,-3.014,6.750
-4.526,7.282,7.360,4.870,-0.944,7.024,-5.109,-7.622
-6.283,-1.732,-2.823,-5.347,-10.626,1.521,3.910,-1.502
-5.190,8.912,4.255,9.235,-5.881,-7.152,9.702,-7.272
-6.176,-0.073,-4.387,-3.272,-10.839,1.941,3.535,-1.698
-3.802,10.308,7.698,5.426,-0.397,6.501,-3.852,-8.479
-0.320,-3.585,-1.475,10.410,-7.227,-5.202,4.390,-2.172
-0.781,2.525,-8.408,-6.064,0.247,-9.678,-7.882,-8.403
-6.449,-0.815,-5.456,-3.625,-9.306,2.860,4.665,-2.562
-1.403,-8.062,-4.039,8.398,-4.377,-3.923,-1.345,5.202
-6.812,-0.207,-2.429,-2.847,-9.119,1.819,5.531,-2.695
-2.023,-8.548,-3.030,9.012,-2.757,-3.492,-1.765,8.764
-0.419,-8.882,-5.019,7.205,-2.239,-4.571,-1.956,8.017
-2.717,10.373,4.702,9.012,-6.362,-6.894,7.354,-7.958
-7.714,1.400,-5.544,-4.468,-10.879,2.446,4.109,-0.493
-5.706,7.331,3.852,12.150,-5.606,-7.004,7.950,-9.144
-0.837,2.048,-7.366,-4.628,2.429,-9.307,-8.432,-8.613
-9.213,-1.067,-3.026,-5.004,-9.725,1.879,5.674,0.465
-8.729,-0.194,-8.745,-1.519,4.134,-1.572,-10.704,-5.438
-4.600,10.136,6.231,9.153,-6.503,-7.069,6.176,-7.066
-3.135,8.796,5.023,10.249,-7.054,-6.504,7.545,-8.037
-7.117,1.289,-4.030,-5.160,-7.573,2.941,4.649,-1.763
1.341,-6.103,-4.688,9.695,-6.189,-6.011,4.316,-0.731
-8.316,1.082,-7.756,-3.717,4.886,-1.880,-10.271,-5.726
-8.543,-0.214,-9.490,-1.906,2.132,0.226,-8.798,-5.753
-10.079,1.575,-7.745,-2.391,2.234,-2.000,-7.796,-4.750
-0.043,-4.432,-4.178,9.193,-6.384,-4.022,1.752,-2.470
-1.062,-8.622,-2.632,8.979,-4.146,-7.035,-3.083,8.784
-0.746,-9.546,-3.263,7.456,-3.418,-4.178,-2.790,8.321
1.511,-3.076,-2.829,10.344,-6.564,-5.405,5.447,-1.897
-3.642,7.032,4.665,9.680,-6.535,-6.840,8.445,-8.979
-6.926,1.077,-9.282,-2.829,4.142,-1.674,-10.539,-4.419
-8.417,0.296,-4.599,-5.137,-10.587,0.855,5.489,-2.587
-0.830,-3.602,-3.815,10.040,-6.364,-4.829,3.188,-3.123
-7.546,2.664,-8.993,-1.544,4.005,-1.228,-10.123,-6.186
-2.155,8.281,5.781,5.144,-0.178,6.337,-4.944,-7.975
-5.418,0.934,-3.889,-2.957,-10.181,2.152,4.871,-1.061
-1.268,2.835,-9.490,-5.768,-0.968,-8.709,-10.177,-7.688
-4.319,8.474,5.769,10.141,-6.250,-5.588,7.868,-9.014
-2.942,3.295,-8.059,-4.993,2.222,-9.963,-8.432,-6.774
-2.105,2.892,-9.085,-5.118,-0.112,-7.783,-7.828,-8.122
-7.898,1.220,-7.234,-1.538,2.440,-1.301,-9.138,-7.095
-0.190,-8.266,-4.605,8.289,-4.735,-4.984,-2.174,6.771
-6.006,-0.393,-2.846,-6.056,-9.111,2.632,3.586,-1.880
-7.841,0.601,-8.362,-0.805,2.295,-0.842,-9.668,-6.096
-1.283,3.898,-6.814,-4.830,1.932,-10.320,-9.249,-9.482
-5.502,-2.260,-3.187,-6.268,-9.668,2.447,4.910,-1.073
1.456,-6.165,-4.279,8.886,-5.810,-4.784,4.859,-1.392
0.149,-5.601,-3.795,10.851,-6.318,-4.549,3.780,-1.487
-1.068,-9.489,-3.267,8.794,-4.651,-3.786,-0.813,7.988
-2.386,9.700,4.918,9.087,-6.533,-5.798,9.082,-9.168
-9.998,1.193,-8.674,-2.074,4.288,-3.111,-7.631,-5.142
-8.207,0.310,-2.435,-5.285,-10.951,1.677,5.445,-1.909
-5.311,7.608,5.759,8.965,-4.767,-7.249,9.297,-9.397
-7.195,-1.605,-2.843,-3.248,-9.793,2.029,4.534,-0.605
0.391,-9.035,-3.793,7.456,-5.528,-4.110,-1.645,5.715
0.773,-4.071,-3.237,7.559,-7.157,-4.244,3.286,-2.118
-2.721,8.887,8.085,4.619,-0.665,8.137,-3.010,-7.295
-1.301,3.796,-8.139,-4.647,0.539,-7.674,-9.708,-8.883
-0.842,-7.433,-4.176,9.627,-5.452,-3.833,-1.811,6.718
-0.930,3.457,-7.448,-5.149,0.743,-8.075,-7.819,-9.191
1.770,-3.975,-3.012,9.216,-6.818,-6.162,1.296,-2.783
-2.035,-4.972,-3.383,10.409,-5.254,-4.193,5.436,-1.568
-1.200,9.955,6.701,11.243,-7.047,-8.558,9.654,-9.945
-0.417,-8.481,-2.697,10.366,-4.315,-4.250,-2.356,7.612
1.662,-4.005,-3.011,10.376,-6.480,-4.342,1.904,-2.404
-3.767,7.935,5.684,6.796,0.302,8.026,-6.176,-8.507
-3.897,8.496,4.395,4.418,-1.133,6.962,-4.107,-9.605
-6.199,0.680,-4.553,-5.032,-9.955,3.185,4.592,-0.824
-3.103,8.428,4.171,10.544,-4.753,-7.959,6.403,-11.192
-0.333,-3.524,-3.961,9.937,-5.802,-6.731,4.467,-2.675
-3.439,8.732,4.168,9.932,-6.065,-6.021,6.284,-10.345
-0.570,-8.441,-4.514,9.263,-5.580,-5.083,-1.139,5.784
-7.236,0.136,-8.525,-2.482,3.610,-1.017,-10.644,-7.791
-0.722,-10.075,-3.639,8.393,-5.730,-4.293,-2.342,6.626
-1.161,-6.929,-4.148,9.482,-4.390,-4.854,-2.518,7.233
-8.271,1.361,-8.224,-1.574,1.364,-2.642,-7.846,-6.906
-6.317,-1.084,-3.300,-3.692,-9.917,1.821,2.701,-1.346
-4.599,9.012,4.523,9.230,-7.812,-9.601,6.562,-8.564
-0.898,-9.920,-5.266,8.398,-4.128,-5.446,-2.535,5.618
0.315,-7.892,-5.287,8.738,-4.019,-4.698,-2.427,8.215
-7.359,-0.041,-5.956,-2.929,5.143,-1.118,-7.768,-4.760
-2.530,-7.581,-3.884,8.194,-4.722,-3.365,-1.276,5.746
-0.565,-4.915,-3.584,8.663,-6.686,-4.613,3.468,-3.954
-6.726,0.232,-5.035,-6.095,-8.717,0.859,5.030,-3.413
-1.565,4.167,-8.050,-6.586,0.198,-9.122,-7.800,-8.616
-0.997,7.617,5.343,6.284,0.869,7.092,-4.472,-9.181
-4.167,9.838,5.160,10.135,-5.373,-7.811,8.176,-10.453
-0.167,4.705,-8.608,-6.737,2.378,-9.146,-7.729,-8.431
-2.695,6.971,5.656,4.164,-2.716,9.602,-4.642,-7.424
-7.083,-0.764,-3.218,-4.293,-9.915,2.029,4.429,-2.417
-1.305,4.439,-9.362,-4.704,0.929,-8.593,-6.977,-8.187
-7.238,-0.136,-4.186,-4.953,-11.851,1.179,2.094,-1.860
-9.397,2.876,-8.076,-3.103,4.279,-1.180,-9.499,-5.610
0.136,-5.233,-4.457,9.103,-6.860,-6.317,3.148,-3.786
-0.005,-8.838,-5.017,9.638,-4.905,-5.264,-1.127,7.177
1.542,-2.812,-2.846,9.620,-6.039,-6.321,2.672,-2.027
-0.888,2.568,-9.063,-5.814,0.028,-8.960,-9.176,-9.492
-4.825,5.828,7.030,5.346,0.236,8.375,-4.762,-8.221
-1.321,3.251,-7.533,-5.343,1.067,-8.857,-9.388,-9.049
-2.861,7.763,5.072,5.485,0.180,7.863,-6.019,-9.422
-7.410,-1.610,-8.274,-2.113,2.037,-2.068,-9.512,-5.522
-1.468,-10.076,-4.593,9.664,-4.353,-6.771,-2.023,6.378
1.893,-5.250,-2.882,9.725,-6.236,-3.071,4.728,-2.784
-0.295,-4.342,-3.897,10.281,-8.068,-6.463,4.211,-1.266
-1.710,4.081,-9.015,-4.302,0.241,-7.798,-9.947,-8.934
-3.462,5.545,6.460,4.390,0.395,9.582,-4.409,-7.786
0.079,-7.699,-3.439,9.220,-4.446,-4.592,-3.190,7.184
-6.104,0.149,-2.893,-2.868,-10.500,1.815,4.283,-2.634
-0.859,-6.267,-4.242,8.874,-3.002,-3.919,-1.910,8.393
0.419,-4.531,-2.844,8.419,-6.633,-5.978,4.937,-3.195
-1.825,9.288,5.540,4.883,-1.156,7.208,-4.277,-8.836
0.116,-4.878,-3.891,9.151,-6.493,-4.224,3.392,-1.873
-8.403,2.867,-8.579,-3.001,3.853,0.234,-11.253,-5.753
-8.053,1.117,-8.683,-2.894,3.440,-2.027,-10.752,-7.168
-0.593,2.599,-6.058,-4.207,-0.054,-6.623,-7.719,-9.721
-7.457,-0.279,-3.253,-4.520,-9.983,1.977,3.814,-2.751
-2.925,9.220,5.886,9.155,-5.858,-8.926,10.411,-9.198
1.413,-8.556,-2.504,9.879,-4.103,-5.597,0.590,7.880
-2.707,7.033,6.713,2.265,-0.911,6.747,-4.509,-10.431
-0.386,2.250,-7.161,-6.035,0.338,-8.574,-10.259,-9.334
-4.311,9.144,6.429,8.511,-6.121,-5.245,8.018,-9.325
-9.114,0.969,-8.688,-1.784,5.160,-1.788,-8.879,-6.625
-1.868,7.381,5.582,4.989,-1.785,8.207,-5.270,-10.001
-2.742,6.736,6.363,4.773,0.481,7.287,-2.543,-6.202
-6.882,-0.132,-6.364,-4.029,-9.319,-0.854,3.723,-1.853
-3.175,10.256,4.274,9.952,-5.454,-6.809,7.170,-8.832
-9.138,0.941,-8.025,-1.202,2.531,-0.147,-8.576,-4.791
-7.066,-0.370,-3.258,-2.835,-9.582,1.233,4.824,-0.480
0.812,-4.494,-3.322,9.866,-6.913,-4.639,3.724,-2.174
-2.568,-8.298,-4.216,8.783,-3.121,-6.095,-1.778,6.910
-6.893,0.317,-4.207,-3.151,-10.114,1.845,4.869,-2.367
-1.808,-4.159,-3.898,9.393,-5.492,-5.535,2.977,-2.605
-7.777,0.161,-3.385,-6.673,-7.332,2.370,4.424,-2.165
-0.183,-8.045,-4.082,7.865,-4.163,-6.280,-1.689,6.122
-1.348,-8.082,-5.119,8.156,-2.336,-6.118,-2.614,6.655
-1.187,2.908,-7.426,-5.054,0.309,-9.444,-8.487,-8.696
-6.760,1.537,-3.940,-3.976,-9.540,0.605,3.751,-3.053
-8.275,-0.697,-8.282,-3.645,2.412,-0.282,-10.872,-5.134
-0.358,-5.207,-2.739,8.576,-5.006,-6.363,4.320,-4.132
-4.809,9.155,3.408,9.953,-6.177,-7.713,6.722,-8.656
-1.890,3.051,-8.070,-7.108,0.509,-7.806,-9.842,-7.470
-2.536,7.972,5.250,5.044,-0.550,7.229,-4.067,-8.023
-4.364,10.905,4.786,10.264,-5.177,-7.648,6.072,-8.159
-1.284,4.285,-11.633,-4.304,0.830,-7.826,-8.215,-8.164
-1.941,6.218,6.775,6.118,-1.294,7.107,-4.876,-8.684
-1.835,3.494,-7.636,-4.427,0.190,-7.835,-8.663,-7.892
-1.519,2.986,-7.559,-5.782,1.591,-8.883,-8.192,-7.919
-0.715,-5.442,-2.771,8.773,-6.276,-5.466,4.029,-3.432
-5.272,8.748,5.062,10.993,-3.786,-7.631,9.558,-9.720
0.394,3.222,-7.239,-7.015,-1.189,-9.361,-9.628,-8.877
-7.055,0.884,-4.366,-2.499,-9.097,2.154,3.639,-3.083
-3.488,8.870,6.559,4.127,-0.963,5.249,-4.732,-9.067
-6.871,1.258,-8.069,-2.978,4.459,-1.953,-8.699,-7.287
-2.315,-10.870,-3.126,8.957,-5.109,-5.219,-1.111,6.943
-4.237,10.230,4.386,10.729,-5.213,-7.537,8.788,-9.357
-0.951,3.154,-8.496,-6.087,0.983,-8.705,-7.723,-9.916
-0.740,4.740,-7.192,-5.354,0.272,-6.545,-9.608,-9.434
-2.840,9.566,6.532,10.141,-7.496,-6.407,8.321,-7.569
-0.084,2.830,-7.634,-4.576,-0.445,-7.404,-8.023,-8.105
0.239,3.590,-8.999,-5.293,1.534,-8.682,-9.311,-7.174
0.517,-6.232,-4.305,9.811,-6.582,-2.800,3.595,-0.811
-2.360,-8.845,-4.917,8.229,-4.773,-3.878,-3.599,6.815
-8.851,1.181,-6.738,-2.677,3.685,-0.760,-8.680,-4.527
-2.138,4.597,-8.025,-4.764,0.204,-9.011,-7.191,-8.840
-6.151,-0.344,-1.140,-3.474,-9.111,1.802,2.252,0.483
-9.746,0.371,-9.164,-4.033,4.284,-1.703,-7.566,-7.099
-0.289,-4.379,-2.729,9.922,-5.871,-3.475,4.566,-3.647
-1.850,-9.639,-3.471,8.877,-3.980,-4.847,-1.487,8.146
-8.020,-2.283,-5.248,-3.067,-11.171,2.219,4.362,-2.154
0.921,-5.035,-3.327,10.171,-5.450,-4.991,5.313,-0.217
-3.454,8.554,7.878,2.866,-2.925,6.387,-4.226,-7.256
-9.561,1.562,-9.020,-1.488,1.913,-0.695,-7.831,-6.322
1.153,-3.417,-3.004,8.855,-6.820,-3.160,4.627,-2.779
0.986,-5.617,-2.909,10.010,-6.386,-4.785,5.037,-1.290
-1.098,4.687,-9.756,-6.733,-0.182,-8.414,-8.955,-6.344
-0.916,-9.800,-3.213,8.426,-3.084,-3.433,-2.021,5.666
-0.466,1.728,-8.486,-5.395,1.548,-8.826,-9.756,-8.046
-6.976,2.927,-8.168,-0.654,3.005,-1.615,-8.495,-5.685
-1.629,9.304,7.381,5.094,-1.659,6.839,-5.716,-7.540
-0.172,-4.715,-2.885,9.282,-7.311,-6.268,3.608,-1.914
-0.178,3.314,-7.926,-7.219,0.709,-8.715,-7.252,-9.501
-7.904,0.826,-9.245,-2.229,3.220,-0.556,-7.702,-6.609
-0.719,5.148,-6.070,-5.375,0.831,-7.142,-7.651,-7.920
-5.244,0.258,-3.368,-4.149,-11.786,2.144,3.608,-2.365
-7.523,1.132,-4.801,-4.234,-11.175,3.506,3.974,-0.792
-1.694,3.482,-7.156,-5.174,-0.254,-9.660,-8.838,-8.311
-4.504,9.760,6.238,9.142,-7.340,-9.306,6.483,-9.197
-3.472,8.420,6.038,4.975,-0.057,6.289,-3.194,-7.353
-0.929,4.188,-7.603,-6.108,1.496,-9.475,-6.705,-8.192
-1.427,-8.918,-4.016,8.728,-5.074,-5.291,-1.598,8.036
-5.684,-0.889,-3.572,-3.364,-10.627,2.929,6.012,-2.448
-4.217,7.939,6.241,5.384,-1.714,7.422,-4.411,-8.584
-9.620,-0.021,-8.590,-1.031,4.060,-1.759,-8.044,-6.663
-0.053,-5.183,-2.973,9.807,-7.882,-5.699,4.414,-3.106
-2.778,7.897,4.194,11.484,-5.717,-6.829,9.662,-7.939
-0.340,3.683,-7.937,-6.090,-0.418,-8.797,-9.497,-9.322
-1.182,-8.602,-4.106,8.223,-4.708,-4.996,-3.115,7.022
-5.924,9.905,4.065,10.873,-6.974,-7.484,8.101,-7.700
-8.426,-0.251,-7.479,-4.050,4.358,-2.619,-9.589,-6.184
-5.329,9.557,6.670,10.111,-4.811,-8.154,8.806,-8.618
-2.868,7.779,5.409,4.098,-1.000,7.037,-4.724,-10.059
0.424,5.890,-7.948,-3.614,-0.081,-9.204,-7.199,-8.264
-1.984,8.649,7.144,4.384,-1.372,9.467,-4.017,-9.182
-4.415,10.230,5.522,10.076,-4.609,-8.295,5.905,-9.393
-3.395,7.519,4.975,4.373,0.183,6.445,-5.643,-6.491
-1.538,8.382,6.555,4.581,-0.714,9.357,-4.462,-8.939
-0.601,3.923,-8.235,-6.335,-1.620,-7.348,-8.293,-9.732
-9.125,0.436,-7.272,-3.205,3.385,-1.743,-9.712,-5.401
0.762,-5.074,-3.660,9.733,-6.405,-4.166,3.522,-2.041
0.893,-3.170,-2.963,11.255,-6.098,-5.539,3.397,-3.759
-7.084,0.012,-3.616,-3.880,-8.597,0.098,3.829,-0.305
-9.518,0.688,-8.876,-3.250,2.686,-2.223,-8.980,-4.847
-9.962,-0.558,-8.146,-3.115,4.496,-1.315,-7.865,-5.324
-5.527,6.646,5.708,6.397,-0.575,6.430,-7.278,-6.022
-3.756,8.352,7.418,5.436,-1.002,6.443,-4.739,-8.219
-7.686,1.508,-9.168,-2.066,3.678,-0.645,-9.434,-6.330
0.290,-5.755,-3.180,10.080,-7.569,-4.344,2.291,-0.980
-1.868,3.075,-5.644,-4.269,-0.538,-7.134,-8.917,-8.088
-7.296,-1.417,-3.583,-4.297,-10.166,1.292,4.141,0.433
-3.087,9.973,6.266,10.052,-6.057,-8.442,8.617,-8.049
-2.124,2.608,-8.189,-5.338,-1.456,-9.375,-8.264,-9.255
-5.603,9.369,5.654,9.399,-5.887,-6.056,6.901,-8.323
-6.997,-1.425,-4.794,-5.778,-8.548,1.538,4.824,-2.021
-4.977,9.128,6.732,4.630,-0.685,7.818,-5.405,-6.376
0.740,-5.928,-2.061,9.718,-5.388,-6.695,5.061,-2.801
0.228,-4.728,-3.208,8.317,-8.147,-5.152,3.802,-1.940
-0.006,4.264,-7.370,-6.090,-0.937,-8.479,-7.247,-8.373
-0.420,-9.269,-5.219,7.882,-4.499,-5.842,-1.785,8.264
-2.159,2.131,-7.341,-5.210,-1.123,-6.862,-9.210,-8.667
-2.466,8.267,5.670,12.028,-6.215,-7.383,7.799,-9.842
-6.255,8.382,5.785,9.608,-6.979,-5.553,6.888,-10.241
-8.729,0.240,-3.813,-2.901,-8.648,1.010,5.226,-1.044
-3.517,9.046,6.871,4.341,0.616,7.066,-3.080,-9.118
-1.469,-8.193,-2.836,8.571,-4.170,-4.690,-0.760,5.122
-3.199,9.547,4.718,10.507,-7.066,-6.298,9.276,-9.577
-3.407,8.876,4.552,7.805,-5.123,-6.824,8.284,-9.059
-4.726,8.642,4.713,11.006,-4.436,-7.885,8.554,-8.058
-0.299,3.519,-6.612,-5.204,0.658,-8.905,-8.277,-5.991
-4.099,9.431,5.515,10.622,-6.521,-4.694,7.579,-8.860
-2.954,-7.056,-4.641,8.635,-5.833,-6.663,-2.334,6.940
-4.185,10.946,5.524,9.387,-3.873,-6.996,8.422,-7.193
-0.026,-4.897,-3.549,9.614,-6.712,-7.104,3.477,-1.724
-3.991,8.009,4.965,4.157,0.400,6.441,-3.601,-8.322
-2.287,4.708,-10.264,-5.593,0.813,-6.896,-6.657,-9.846
-7.488,0.720,-8.659,-2.040,2.659,-1.308,-9.538,-5.093
-0.270,-9.707,-2.939,8.723,-3.911,-5.648,-2.741,6.351
0.090,-9.786,-2.864,8.092,-4.832,-3.098,-2.005,6.341
-6.095,1.995,-4.725,-3.712,-10.520,0.682,3.121,-0.922
-0.690,-8.827,-3.236,8.503,-3.316,-5.320,-1.804,6.897
-2.077,2.872,-8.676,-7.149,-0.614,-9.517,-7.713,-7.639
0.132,3.583,-8.159,-4.576,1.532,-7.520,-7.476,-8.263
-0.649,5.075,-8.342,-6.336,-0.666,-7.118,-8.078,-5.979
-4.149,8.577,5.429,7.243,-6.217,-7.800,7.575,-8.342
-3.683,6.989,5.721,7.553,-1.044,7.113,-4.197,-7.143
-6.986,1.312,-8.428,-0.004,3.209,-2.595,-10.050,-8.153
-1.229,3.947,-8.774,-4.862,2.011,-9.409,-8.695,-7.095
-7.888,0.577,-2.742,-4.154,-9.626,3.874,3.859,-1.808
-7.963,-1.646,-5.048,-3.337,-8.067,0.008,4.864,-2.885
-0.894,3.169,-8.072,-4.789,1.201,-8.950,-8.887,-7.848
-9.159,-0.595,-4.034,-3.583,-11.258,1.544,6.238,-2.225
-6.607,0.459,-7.280,-2.761,4.174,-3.335,-10.829,-6.579
-2.817,9.580,5.950,10.070,-5.008,-7.040,8.805,-9.626
-1.323,-3.765,-4.072,8.890,-5.040,-6.267,2.545,-4.141
-5.034,9.277,7.416,4.788,-1.114,6.873,-3.588,-8.901
-3.010,7.619,6.629,3.866,-0.803,7.169,-4.245,-6.649
-0.236,-7.875,-3.100,9.695,-5.584,-4.515,-1.552,5.458
-3.351,8.521,7.222,3.130,-1.955,7.003,-4.376,-7.909
-7.677,1.771,-8.550,-1.214,3.121,-0.648,-11.196,-5.433
-0.778,-3.706,-1.777,9.787,-7.089,-3.735,3.513,-1.096
-3.651,8.922,6.227,6.281,0.874,5.102,-2.422,-9.108
-2.872,7.332,5.090,8.030,-5.248,-7.780,11.068,-9.538
-3.282,8.809,6.414,4.902,-0.859,7.198,-6.282,-8.950
-8.169,-1.987,-2.336,-4.254,-9.770,0.971,4.776,-1.958
-9.895,0.771,-7.925,-2.090,3.690,-1.098,-9.812,-5.117
-1.091,-8.405,-3.550,9.982,-4.890,-5.865,-1.071,6.309
-1.869,-9.911,-1.998,9.771,-3.279,-4.996,-2.585,7.272
2.539,-4.504,-3.534,8.359,-6.943,-3.932,4.097,-2.344
-1.061,-4.091,-5.593,11.776,-6.821,-6.635,3.420,-2.798
-2.777,6.008,7.511,4.212,1.040,7.986,-4.400,-7.382
2.411,-5.401,-3.643,10.350,-5.805,-4.800,2.424,-4.110
1.094,-4.170,-2.895,9.762,-6.154,-4.169,3.161,-3.333
-0.230,-5.226,-3.765,9.740,-5.767,-6.145,1.245,-3.049
-4.129,10.057,4.417,10.922,-3.554,-6.803,7.149,-10.324
-4.845,8.725,6.870,8.367,-5.071,-9.323,8.852,-7.568
-11.104,1.667,-8.340,-4.387,2.840,-0.249,-9.719,-5.677
0.771,-5.276,-2.150,9.109,-5.248,-5.084,3.959,-2.380
-9.995,0.588,-8.237,-3.102,4.939,-1.855,-9.231,-5.686
-0.675,-9.943,-3.260,9.432,-5.016,-6.911,-2.655,8.522
-3.586,6.180,6.640,5.873,-1.478,5.643,-2.786,-8.755
-2.389,6.219,6.639,4.195,-0.589,7.598,-3.309,-8.410
-0.159,-3.102,-4.821,11.480,-6.514,-5.832,4.447,-0.426
-4.734,0.494,-5.135,-4.335,-9.482,1.481,3.054,-2.603
-1.764,-7.549,-3.836,9.783,-4.921,-4.084,-2.141,6.322
-3.443,8.345,8.453,3.753,-2.523,7.132,-2.893,-8.640
-1.210,2.695,-7.470,-5.648,0.102,-7.920,-8.163,-9.513
-9.009,1.347,-8.756,-2.970,2.284,-1.843,-10.179,-5.861
-1.287,-7.967,-5.666,8.234,-5.305,-5.730,-0.821,4.345
-8.489,1.788,-9.941,-2.428,1.767,0.358,-9.074,-7.843
-4.034,9.778,5.749,10.684,-6.923,-5.571,8.624,-9.150
-7.701,0.319,-3.872,-2.887,-11.393,0.075,3.405,-1.893
1.701,-4.662,-3.796,10.219,-6.936,-4.849,4.005,-2.877
-2.780,8.560,7.498,6.036,-0.862,7.256,-4.932,-9.300
-3.269,9.487,7.196,3.773,-1.844,9.426,-4.925,-5.654
-2.320,8.925,5.970,11.308,-6.612,-9.070,8.069,-8.677
-4.897,8.430,7.314,5.170,-1.750,4.218,-7.434,-7.322
0.513,-5.013,-3.147,10.571,-5.831,-6.095,3.449,-0.036
-4.657,9.627,7.101,9.399,-4.947,-7.030,8.632,-9.618
-3.772,7.601,5.209,4.591,0.653,5.810,-3.256,-7.320
-3.612,9.109,4.747,10.566,-6.079,-6.499,7.481,-9.217
